sep=;
Month;Year;Ageing Population/Social Care for the Elderly;AIDS;Animal Welfare;Bird Flu/Flu Pandemic;BSE/Beef;Coal Review/Pit Closures;Common Market/EU/Europe/Single European Currency;Countryside/Rural Life;Crime/Law and Order/Violence/Vandalism;Defence/Foreign Affairs/International Terrorism;Drug Abuse;Economy/Economic Situation;Education/Schools;Foot and Mouth Outbreak/Farming Crisis;German Reunification/Eastern Europe;GM/GM (Genetically Modified) Foods;Heathrow/Third Runway at Heathrow;Housing;Immigration/Race Relations;Inflation/Prices;Lack of Faith in Government;Inner Cities;Local Government/Council Tax/Poll Tax;Low Pay/Minimum Wage/Fair Wages;Morality/Individual Behaviour;Nationalisation/Government Control of Institutions;NHS/Hospitals/Health Care;Northern Ireland;Nuclear Power/Fuels;Nuclear Weapons/Nuclear War/Disarmament;Pensions/Social Security;Petrol Prices/Fuel;Pollution/Environment;Pound/Exchange Rate/Value of Pound;Poverty/Inequality;Privatisation;Public Services in General;Scottish/Welsh Assembly/Devolution/Constitutional Reform;Taxation;Trade Unions/Strikes;Transport/Public Transport;Tsunami/South East Asia;Unemployment/Factory Closure/Lack Of Industry;Other;Don't Know;
Aug;2005;;0.5;0.5;;0.5;;4;1;24;56;4;13;19;0.5;;0.5;;6;35;2;;;2;1;4;;28;0.5;;1;8;4;4;0.5;7;0.5;1;0.5;4;0.5;3;0.5;7;8;3
Sep;2005;;0.5;0.5;;0.5;;5;1;25;46;5;11;21;0.5;;0.5;;5;32;3;;;3;2;7;;28;0.5;;2;10;5;6;0.5;6;0.5;2;0.5;8;0;4;0.5;7;11;3
Oct;2005;;1;0.5;;0.5;;5;1;31;31;6;10;26;0.5;;0.5;;6;30;2;;;4;1;5;;34;0.5;;1;12;3;6;0.5;6;0.5;3;0;7;0;4;1;6;6;5
Nov;2005;;0.5;0.5;;0.5;;3;1;34;41;7;13;27;0.5;;1;;4;25;2;;;3;1;5;;29;0.5;;1;14;1;6;0.5;4;1;2;0.5;9;0.5;3;0.5;7;4;4
Jan;2006;;0.5;0.5;;0.5;;4;2;36;26;7;10;28;0.5;;0.5;;6;28;2;;;3;2;7;;30;0.5;;2;11;4;9;0.5;7;1;2;0.5;7;0.5;3;0.5;7;6;4
Feb;2006;;0.5;0.5;;;;3;1;28;34;6;11;25;0.5;;0.5;;6;30;2;;;3;2;5;;33;0.5;;2;13;3;8;0.5;6;0.5;;1;7;0.5;3;;9;16;3
Mar;2006;;0.5;0.5;1;;;3;2;26;29;5;9;28;0;;0.5;;6;30;2;;;3;2;6;;37;0.5;;2;13;2;9;0.5;8;0.5;3;0.5;8;0.5;3;0;5;14;4
Apr;2006;;0.5;0.5;2;;;3;2;30;23;3;9;28;0.5;;0.5;;6;35;2;;;2;2;5;;47;0;;1;12;5;11;0.5;5;0.5;3;0.5;7;0.5;3;0.5;7;16;4
May;2006;;0.5;0.5;0.5;;;3;1;36;27;5;10;25;0.5;;0.5;;5;41;3;;;2;2;5;;38;0;;1;20;4;12;0.5;5;0.5;2;0.5;5;0;2;0.5;6;7;2
Jun;2006;;0.5;0.5;0.5;;;3;2;41;25;5;8;19;0.5;;1;;7;35;2;;;2;2;6;;35;0.5;;2;10;3;10;0.5;5;1;2;1;6;0.5;3;0.5;6;7;4
Jul;2006;;0;1;0.5;;;3;1;37;36;4;9;20;0.5;;0.5;;6;38;3;;;2;1;5;;35;0;;2;10;6;10;0.5;7;0.5;3;1;7;0.5;2;0.5;6;6;4
Aug;2006;;1;1;1;;;3;1;26;38;6;8;19;0.5;;1;;8;45;3;;;3;2;4;;32;0.5;;2;7;3;10;1;4;0.5;2;0.5;7;0.5;2;0.5;5;6;4
Oct;2006;;0.5;1;0.5;;;3;2;30;37;5;8;20;1;;1;;5;40;2;;;2;2;5;;38;0.5;;3;7;1;8;0.5;5;1;2;0;7;0;3;0.5;6;5;4
Nov;2006;;1;1;0.5;;;3;1;32;40;6;9;18;0.5;;0.5;;6;38;4;;;3;2;6;;31;0.5;;1;7;2;11;0.5;5;1;3;0.5;8;0.5;2;1;6;3;4
Dec;2006;;1;0.5;0.5;;;3;1;33;35;5;9;21;0.5;;0.5;;7;38;4;;;1;2;6;;32;0.5;;2;10;2;13;0.5;5;1;3;1;9;0.5;3;1;6;4;4
Jan;2007;;1;1;0.5;;;7;2;37;36;11;14;22;0.5;;1;;8;25;7;;;4;3;6;;27;0.5;;3;8;2;19;1;4;0.5;3;0.5;7;0.5;2;0.5;6;2;3
Apr;2007;;1;1;0.5;;;2;1;40;27;9;10;19;0.5;;0.5;;10;36;5;;;3;2;8;;36;0.5;;1;8;1;12;0.5;5;1;4;0.5;9;1;4;0.5;8;5;4
May;2007;;0.5;1;0.5;;;3;1;36;27;7;9;23;0.5;;0.5;;11;38;3;;;3;3;6;;37;0.5;;2;7;1;10;0.5;5;1;3;1;6;0.5;3;0;7;6;4
Jun;2007;;1;1;1;;;4;2;35;27;6;10;22;0.5;;0.5;;10;40;3;;;3;2;7;;37;0;;2;8;1;13;0.5;6;1;3;1;6;0.5;3;0.5;8;5;3
Jul;2007;;0.5;0.5;0.5;;;3;1;35;39;7;7;22;0;;0.5;;16;40;3;;;2;3;8;;30;0.5;;2;6;1;9;0.5;5;1;3;1;7;0.5;3;0.5;7;4;3
Aug;2007;;1;0.5;1;;;3;0.5;55;25;8;9;19;1;;1;;9;35;3;;;2;2;9;;26;0.5;;2;5;1;8;;6;0.5;4;1;6;;3;;7;5;4
Sep;2007;;1;1;1;;;4;1;41;22;7;10;17;1;;0.5;;11;43;4;;;2;4;7;;36;0;;1;6;0.5;7;0;3;1;3;0.5;8;0;2;0.5;8;6;5
Oct;2007;;2;1;1;;;6;1;38;20;9;11;19;0.5;;0.5;;12;41;5;;;2;3;7;;40;0.5;;1;6;2;6;0.5;5;0.5;3;0.5;8;0.5;3;;6;6;2
Dec;2007;;2;1;1;;;4;2;37;21;6;13;21;1;;0.5;;15;46;6;;;2;4;8;;33;0;;2;6;6;10;1;6;1;4;0.5;7;1;4;0.5;7;6;2
Jan;2008;;1;1;1;;;2;1;47;20;7;20;18;0.5;;0.5;;9;40;8;;;3;4;8;;33;0;;1;5;5;8;1;5;1;3;1;7;0.5;4;0;9;4;3
Feb;2008;;1;1;0.5;;;3;1;50;16;8;18;17;0.5;;0.5;;12;44;9;;;3;4;10;;25;0;;1;6;4;7;1;5;0.5;3;0.5;8;0.5;3;;6;6;3
Mar;2008;;0.5;1;0.5;;;3;1;40;17;7;23;17;0.5;;0.5;;10;44;11;;;4;4;9;;24;0.5;;2;6;6;10;1;7;1;4;1;11;0;3;;6;4;3
Apr;2008;;1;0.5;0.5;;;4;1;35;20;8;33;14;0.5;;0.5;;13;42;11;;;3;4;7;;23;0.5;;1;6;6;7;1;7;1;3;1;11;0.5;2;;6;4;4
May;2008;;1;1;0.5;;;2;1;41;13;6;34;13;0.5;;0.5;;15;37;21;;;2;5;7;;19;0.5;;1;7;9;8;1;8;1;4;1;9;0;2;;6;4;3
Jun;2008;;1;1;0.5;;;4;2;38;20;6;32;16;0.5;;1;;12;30;22;;;2;4;6;;19;0;;1;7;16;9;1;7;1;3;0.5;9;0.5;2;;6;6;2
Jul;2008;;1;0.5;0.5;;;3;2;39;15;6;42;13;0.5;;0.5;;11;26;23;;;2;3;6;;16;0.5;;1;4;15;7;1;8;0.5;2;0.5;7;0.5;2;;9;6;3
Aug;2008;;1;1;1;;;3;1;47;15;7;41;12;0;;0.5;;13;25;26;;;3;4;9;;15;0.5;;1;4;10;7;0.5;6;0.5;2;1;5;0.5;2;;7;8;2
Sep;2008;;0.5;0.5;0.5;;;1;1;40;12;7;55;12;0.5;;0.5;;9;27;22;;;3;4;7;;17;0;;1;5;8;8;1;7;1;3;1;6;0.5;1;;11;5;3
Oct;2008;;0.5;0.5;0.5;;;1;1;33;10;6;58;12;0.5;;0.5;;7;27;21;;;2;4;7;;18;0.5;;0;4;4;6;2;8;1;3;0.5;3;0;2;;14;6;3
Nov;2008;;0.5;0.5;0;;;2;0.5;38;13;5;62;9;0;;0.5;;8;22;18;;;2;3;8;;13;0.5;;1;4;3;7;2;6;0.5;2;0.5;3;0.5;2;;15;6;4
Dec;2008;;0.5;1;0;;;1;1;35;13;6;66;10;0;;0.5;;7;22;17;;;2;3;7;;12;0;;1;4;2;6;3;8;0.5;1;0.5;2;0.5;2;;15;7;2
Jan;2009;;0.5;0.5;0.5;;;1;1;34;11;5;70;10;0.5;;0.5;1;6;21;13;;;2;2;7;2;14;0;;1;3;2;6;3;5;1;3;0.5;2;0.5;2;;24;6;2
Feb;2009;;0.5;0.5;0.5;;;1;0.5;32;10;4;67;11;0.5;;0;0.5;8;25;12;;;3;2;9;1;12;0;;1;3;1;7;2;5;1;3;1;2;0;2;;23;7;2
Apr;2009;;0.5;0.5;1;;;1;1;28;9;5;65;13;0.5;;0.5;0.5;6;29;13;;;2;3;8;2;15;0;;1;4;2;8;1;8;0.5;3;0.5;3;0.5;1;;23;8;2
May;2009;;0.5;1;1;;;5;0.5;30;7;5;59;12;0.5;;0.5;0.5;8;30;10;;;4;3;14;2;13;0.5;;1;3;1;8;2;6;0.5;4;1;3;0.5;2;;20;3;4
Jun;2009;;0.5;0.5;1;;;4;2;28;10;10;54;13;1;;0.5;0.5;7;25;12;;;6;3;11;3;17;0.5;;2;4;3;9;1;7;1;5;1;4;0;3;;25;3;11
Jul;2009;;0.5;0.5;6;;;2;0.5;24;20;4;55;11;0;;0;0;7;27;8;;;2;4;6;1;20;0;;0.5;4;2;8;1;6;0.5;2;1;3;0;1;;25;6;2
Aug;2009;;0.5;0.5;4;;;2;1;32;17;7;54;12;0.5;;0.5;0;5;25;9;;;2;1;10;1;16;0;;0.5;3;1;5;1;6;0.5;3;0.5;2;0.5;1;;30;8;3
Oct;2009;;0.5;0.5;1;;;3;0.5;26;15;4;52;14;0;;0.5;0.5;5;24;10;;;3;4;9;2;16;0.5;;1;6;2;9;1;6;0.5;2;0.5;2;0.5;1;;22;8;4
Nov;2009;;0;0.5;1;;;3;1;24;25;3;49;12;0.5;;0.5;0;5;33;9;;;2;3;11;1;20;0.5;;1;5;2;8;1;7;1;4;0.5;3;0.5;2;;27;6;2
Feb;2010;;0.5;0.5;0.5;;;2;1;25;19;4;48;14;0.5;;0.5;;5;29;8;;;3;5;9;2;17;0;;1;5;2;7;1;8;0.5;4;1;4;0;2;;20;7;2
Mar;2010;;0.5;0.5;0.5;;;4;1;25;14;8;55;19;0.5;;0.5;;5;33;8;;;4;5;8;1;20;0.5;;1;7;4;6;2;7;1;4;0;5;0.5;3;;21;5;13
Apr;2010;;0.5;0.5;0.5;;;3;1;25;11;7;55;21;0.5;;0.5;;5;29;11;;;4;4;8;1;24;0.5;;1;7;7;5;2;6;0.5;4;0.5;6;0.5;3;;24;5;10
May;2010;;1;1;0.5;;;6;1;20;11;5;71;23;0.5;;0.5;;5;38;9;;;4;5;6;1;22;0.5;;2;10;6;5;3;6;1;5;1;7;0.5;3;;22;4;11
Jun;2010;;0.5;1;1;;;2;1;26;12;7;65;16;0.5;;0.5;;6;29;8;;;3;5;4;1;19;0.5;;1;5;4;5;2;6;1;3;1;5;0;2;;21;6;12
Jul;2010;;0.5;0.5;0.5;;;2;1;24;15;7;63;17;0.5;;0.5;;6;28;10;;;3;5;6;2;16;0.5;;1;3;3;5;1;9;0.5;3;0.5;4;0.5;1;;26;5;8
Aug;2010;;0.5;1;0.5;;;1;1;19;17;5;61;18;0.5;;0.5;;6;30;12;;;4;4;6;2;18;0.5;;1;10;3;6;2;7;1;5;0.5;4;1;2;;24;4;12
Sep;2010;;0.5;1;0.5;;;2;1;24;12;5;57;18;0.5;;0.5;;7;31;13;;;3;5;6;2;19;0.5;;1;9;4;4;0.5;8;1;5;0.5;5;0.5;1;;26;5;11
Oct;2010;;0.5;1;0.5;;;2;1;23;16;6;59;18;1;;0.5;;5;27;11;;;4;5;7;2;21;1;;1;10;3;6;2;8;1;6;0.5;5;0.5;2;;29;4;11
Nov;2010;;1;1;0.5;;;4;1;23;17;4;54;15;0.5;;1;;8;27;11;;;3;5;6;2;18;0;;1;11;2;5;2;7;0.5;6;0.5;6;0.5;1;;28;5;10
Dec;2010;;0.5;0.5;0.5;;;3;1;18;15;5;61;21;0.5;;0.5;;7;25;12;;;4;6;6;2;18;0.5;;1;9;4;4;2;9;1;6;1;4;1;2;;27;4;12
Jan;2011;;0.5;0.5;2;;;4;0.5;22;14;6;60;21;;;;;6;26;14;;;4;5;7;1;19;1;;2;7;8;7;2;8;1;6;1;7;1;2;;27;6;9
Feb;2011;;0.5;1;1;;;3;1;23;12;5;60;16;;;;;6;25;16;;;3;5;5;1;19;0.5;;1;6;8;5;3;6;1;6;0.5;6;0.5;2;;28;5;10
Mar;2011;4;0.5;0.5;1;;;4;1;18;16;4;54;17;;;;;6;26;18;;;4;5;6;2;19;0.5;;1;6;15;4;2;8;2;5;1;7;1;3;;25;6;9
Apr;2011;4;0.5;1;0.5;;;2;2;22;22;4;62;14;;;;;5;17;16;;;3;5;5;2;20;0;;2;9;9;4;1;7;2;6;0.5;6;0.5;3;;24;4;10
May;2011;3;0.5;1;0.5;;;3;2;17;18;3;55;20;;;;;8;26;11;;;2;4;6;1;26;0.5;;2;7;11;3;2;6;1;6;1;4;0.5;3;;27;4;10
Jun;2011;6;0.5;0.5;0.5;;;3;1;22;15;4;51;14;;;;;8;31;14;;;3;6;6;1;26;0.5;;1;8;7;5;2;7;1;5;1;4;0.5;2;;28;3;11
Jul;2011;8;1;1;0.5;;;4;1;17;13;3;57;15;;;;;5;27;15;;;1;5;6;1;19;0.5;;1;10;7;5;1;8;1;5;0.5;4;1;1;;29;4;11
Aug;2011;5;0.5;1;0.5;;;4;1;31;11;5;61;16;;;;;6;23;15;;;3;3;6;1;17;0.5;;0.5;9;5;3;2;8;1;4;0.5;3;0.5;2;;26;5;11
Sep;2011;5;0.5;1;0.5;;;3;1;29;13;7;59;16;;;;;9;21;13;;;2;7;11;1;17;0;;1;8;6;4;1;9;1;6;1;4;0.5;2;;30;5;12
Oct;2011;3;0.5;1;0.5;;;4;1;24;10;5;68;16;;;;;6;24;12;;;3;4;5;1;21;1;;1;7;5;3;2;9;1;5;1;3;1;2;;30;3;11
Nov;2011;5;0.5;1;0.5;;;8;2;23;9;6;62;15;;;;;6;23;15;;;2;4;7;1;16;0.5;;1;8;9;4;2;8;0.5;3;0.5;4;0.5;2;;32;4;11
Dec;2011;4;0.5;1;0.5;;;7;2;19;8;5;66;15;;;;;7;22;15;;;2;6;7;1;17;0;;1;10;8;4;2;10;1;5;1;4;1;3;;33;3;10
Jan;2012;5;0.5;0.5;0.5;;;9;2;21;7;5;61;13;0.5;;;;8;20;12;;;3;6;7;2;17;0.5;;1;7;6;3;1;10;1;3;1;3;1;3;;33;4;12
Feb;2012;4;0.5;1;0.5;;;7;1;20;9;4;64;13;0.5;;;;6;24;12;;;2;6;6;1;22;0.5;;1;8;6;2;1;7;0.5;4;2;2;0.5;2;;38;4;12
Mar;2012;4;0.5;1;0.5;;;5;1;18;9;4;57;13;0.5;;;;6;23;12;;;2;5;7;2;22;0.5;;1;7;13;3;2;8;1;3;2;3;0.5;4;;36;5;11
Apr;2012;6;1;2;0.5;;;4;1;20;9;6;55;15;0.5;;;;8;21;18;;;3;7;6;2;20;0.5;;1;8;15;3;1;10;2;4;1;5;0.5;3;;40;6;11
May;2012;7;1;1;0.5;;;6;1;15;6;3;61;13;0.5;;;;6;20;19;;;3;8;8;2;16;0.5;;1;9;8;3;2;9;1;3;1;4;1;4;;34;4;11
Jun;2012;4;1;0.5;0.5;;;8;1;14;7;3;58;11;0.5;;;;7;19;15;;;3;6;7;2;16;0.5;;0.5;7;4;3;2;10;2;4;1;3;1;4;;37;4;10
Jul;2012;6;0.5;1;0;;;5;1;18;9;4;59;14;0.5;;;;7;26;14;;;3;7;8;2;22;0.5;;1;10;6;4;2;11;2;4;1;5;1;4;;34;5;12
Aug;2012;6;0.5;0.5;0.5;;;5;1;14;7;4;61;11;0.5;;;;8;23;15;;;4;5;9;2;18;0;;1;8;4;3;2;10;1;6;1;4;0.5;5;;35;4;14
Sept;2012;6;0.5;1;0.5;;;3;1;17;5;5;54;13;1;;;;11;20;17;;;5;8;8;2;20;0;;0.5;8;7;2;1;12;2;5;1;4;0.5;5;;34;3;12
Oct;2012;9;0.5;1;0.5;;;5;3;18;6;5;52;10;1;;;;10;21;17;;;4;8;6;2;19;0.5;;1;9;6;6;2;11;1;5;1;2;1;4;;32;2;11
Nov;2012;6;0.5;1;0.5;;;6;2;17;6;3;55;14;0.5;;;;10;19;16;;;4;8;7;1;20;0;;0.5;9;5;5;1;13;1;4;1;2;0.5;4;;33;5;13
Dec;2012;6;0.5;1;0.5;;;6;1;19;5;3;55;11;0.5;;;;11;22;17;;;3;7;7;2;15;0.5;;1;8;5;4;1;13;1;5;1;4;0.5;2;;30;6;12
Jan;2013;8;0.5;1;0.5;;;6;2;18;4;5;52;12;0.5;;;;9;22;14;;;3;7;7;1;21;0.5;;1;10;4;5;1;11;1;5;1;2;0.5;2;;29;4;13
Feb;2013;4;1;1;0.5;;;9;1;14;9;4;52;14;0.5;;;;11;26;13;;;3;8;7;1;19;0.5;;1;11;4;4;1;14;1;5;1;4;0.5;3;;27;4;13
Mar;2013;7;1;1;0.5;;;7;1;15;5;4;52;13;0.5;;;;9;29;14;;;2;6;7;2;27;0.5;;1;10;7;3;1;11;1;6;1;6;0.5;3;;28;8;9
Apr;2013;8;0.5;1;0.5;;;7;1;15;7;5;49;12;1;;;;12;31;13;;;3;7;6;2;23;0.5;;1;12;5;4;1;14;3;6;1;5;1;3;;33;6;12
May;2013;8;0.5;1;0.5;;;9;1;11;6;5;49;13;0.5;;;;10;34;10;;;2;7;6;2;24;0.5;;1;13;6;4;1;11;2;6;2;6;0.5;0.5;;32;8;12
Jun;2013;8;1;2;0.5;;;7;2;19;11;8;50;15;1;;;;9;35;12;;;5;9;9;3;26;0;;2;14;7;5;2;15;1;7;2;7;0.5;4;;32;10;10
Jul;2013;7;0.5;1;1;;;6;2;16;9;5;51;14;0.5;;;;7;34;11;;;3;8;8;3;26;0;;1;12;7;5;2;9;2;4;2;7;1;1;;34;7;11
Aug;2013;8;0.5;1;0.5;;;7;2;16;8;7;43;15;0.5;;;;14;38;12;;;2;9;6;2;29;0.5;;1;13;7;4;1;14;2;6;2;6;0.5;3;;33;8;14
Sept;2013;7;0.5;2;1;;;5;2;16;21;8;45;13;0.5;;;;10;32;11;;;3;8;8;2;23;0;;2;9;5;4;0.5;13;2;4;1;6;0.5;3;;33;7;9
Oct;2013;8;1;2;0.5;;;7;2;14;8;6;44;18;1;;;;10;36;19;;;2;9;5;2;25;0;;1;11;10;5;1;15;5;4;2;4;1;3;;32;7;9
Nov;2013;8;1;1;0;;;7;1;13;5;5;40;16;1;;;;9;35;17;;;3;10;8;2;24;0.5;;1;11;7;5;1;16;3;5;1;4;1;3;;33;8;11
Dec;2013;7;0;1;0.5;;;6;1;15;4;5;39;12;0.5;;;;13;37;17;;;3;12;5;2;22;0.5;;1;10;6;7;1;14;3;5;3;5;0.5;4;;29;9;10
Jan;2014;8;0.5;2;0.5;;;7;2;16;7;6;41;15;0.5;;;;11;41;15;;;3;9;9;2;27;0.5;;1;16;6;7;1;16;2;6;2;7;1;5;;32;7;10
Feb;2014;9;1;2;0.5;;;6;3;16;8;7;39;17;1;;;;12;34;13;;;3;11;7;2;23;0.5;;2;12;6;10;2;15;3;6;5;7;1;4;;29;6;13
Mar;2014;7;0.5;1;0.5;;;8;1;12;11;6;36;15;0.5;;;;11;35;12;;;2;7;7;2;24;1;;1;12;4;7;0.5;16;2;6;5;5;0.5;0.5;;26;4;14
Apr;2014;7;0.5;1;0.5;;;9;2;14;9;7;36;15;0.5;;;;14;34;15;;;3;10;6;2;25;0.5;;1;10;6;8;0.5;15;2;5;5;6;0.5;4;;31;6;11
May;2014;9;0.5;1;0.5;;;8;1;16;8;6;36;17;1;;;;14;34;14;;;4;11;9;2;27;0.5;;1;12;6;8;1;15;2;7;4;7;1;1;;32;7;11
Jun;2014;10;1;1;0.5;;;12;1;11;7;6;33;15;0.5;;;;14;39;11;;;2;8;7;2;24;0;;1;11;6;7;1;16;2;6;4;6;1;4;;28;5;12
Jul;2014;9;0.5;2;0.5;;;9;1;15;12;6;32;13;0.5;;;;15;36;11;;;3;10;8;2;27;0.5;;1;11;4;7;1;18;2;6;5;5;1;4;;25;7;11
Aug;2014;9;1;2;1;;;7;1;14;14;8;32;14;1;;;;13;38;11;;;4;11;7;2;25;0.5;;2;13;5;6;1;13;2;5;4;1;1;4;;26;5;15
Sept;2014;7;1;1;0.5;;;8;1;14;23;7;30;16;0.5;;;;15;39;11;;;4;11;7;2;25;0.5;;2;8;3;6;0.5;13;2;5;7;4;0.5;4;;21;5;13
Oct;2014;8;1;1;5;;;9;1;14;21;6;30;12;1;;;;10;45;7;;;4;11;7;3;34;0.5;;2;11;2;6;0.5;14;1;5;2;5;2;5;;24;5;13
Nov;2014;10;0.5;1;2;;;12;3;13;16;7;33;13;0.5;;;;10;42;9;;;3;11;6;2;30;0.5;;2;10;3;7;1;15;3;6;2;6;1;4;;22;5;15
Dec;2014;7;1;2;3;;;11;2;12;10;8;33;13;1;;;;11;47;9;;;2;11;5;2;33;0.5;;1;12;4;5;1;17;2;5;3;8;1;6;;22;7;14
Jan;2015;8;0.5;1;0.5;;;9;1;12;14;3;33;14;0.5;;;;10;38;5;;;2;9;5;1;45;0;;1;9;2;6;0.5;16;2;5;2;5;0.5;4;;22;8;14
Feb;2015;10;1;2;0.5;;;8;1;11;15;5;30;16;1;;;;13;38;7;;;4;12;5;2;41;0.5;;2;10;1;5;1;18;3;6;2;8;1;3;;20;7;13
Mar;2015;8;0.5;1;0.5;;;7;1;12;16;7;28;20;0.5;;;;14;50;6;;;2;12;6;1;38;0.5;;1;13;3;5;1;16;3;6;2;7;0.5;5;;21;7;11
Apr;2015;7;0.5;1;0.5;;;7;2;10;13;6;36;22;0.5;;;;15;40;8;;;2;13;4;2;47;0;;2;11;2;5;1;12;3;7;2;7;1;4;;18;6;11
May;2015;7;1;1;0.5;;;9;0.5;10;8;4;36;21;0.5;;;;16;43;7;;;3;11;4;1;44;0.5;;2;11;2;6;1;17;2;5;3;8;0.5;4;;19;4;8
Jun;2015;8;0.5;1;0.5;;;13;1;9;10;6;26;16;0.5;;;;13;48;5;;;3;10;6;2;40;0.5;;2;11;2;4;1;16;2;6;4;5;1;3;;18;7;14
Jul;2015;9;0.5;1;1;;;11;2;11;22;4;27;14;0.5;;;;14;43;6;;;3;13;5;1;32;0.5;;1;13;2;6;0.5;17;2;5;2;6;1;5;;16;6;13
Aug;2015;9;0.5;3;0.5;;;8;1;13;13;7;27;17;0.5;;;;16;55;7;;;3;12;4;3;37;0.5;;3;12;2;6;1;17;2;8;3;8;1;4;;17;6;8
Sep;2015;8;0.5;1;0.5;;;8;2;11;12;5;25;14;0.5;;;;15;61;5;;;2;14;5;2;36;0.5;;2;10;2;5;0.5;15;3;6;3;7;2;3;;17;5;11
Oct;2015;7;0.5;1;0.5;;;10;1;14;14;4;26;12;0.5;;;;20;56;6;;;2;12;4;1;37;0.5;;2;8;1;5;1;17;1;5;1;6;1;1;;19;5;10
Nov;2015;11;1;1;0.5;;;11;2;14;13;6;27;14;0.5;;;;21;53;8;;;3;15;5;2;34;0;;2;12;3;7;1;18;2;6;3;8;2;4;;17;5;12
Dec;2015;10;0.5;1;0.5;;;5;2;9;42;5;26;16;1;;;;16;45;5;;;3;11;6;3;34;0.5;;3;9;2;7;1;16;2;7;1;5;1;3;;14;5;13
Jan;2016;9;0.5;1;0.5;;;16;2;10;23;5;26;17;0.5;;;;17;4;8;;;3;12;5;2;38;0.5;;2;10;2;10;1;17;2;52;1;5;1;5;;15;6;11
Feb;2016;10;0.5;1;0.5;;;20;1;11;15;5;23;16;1;;;;17;3;5;;;2;9;5;2;38;0;;2;10;1;7;1;14;2;51;2;6;1;3;;16;5;13
Mar;2016;8;0;1;0.5;;;23;1;8;14;5;25;16;0.5;;;;15;2;5;;;3;8;3;2;34;0.5;;1;10;1;6;1;15;3;51;2;6;1;4;;15;8;14
Apr;2016;10;0.5;1;0.5;;;30;2;11;17;6;22;18;0.5;;;;16;4;4;;;3;10;5;2;39;0.5;;3;10;3;6;1;17;3;48;3;7;1;4;;18;6;13
May;2016;8;0.5;1;1;;;28;1;8;17;6;23;18;0.5;;;;16;3;5;;;2;6;6;3;33;0.5;;1;7;2;6;1;14;2;42;2;3;1;2;;15;7;15
Jun;2016;8;0.5;1;0.5;;;32;2;10;14;4;27;17;0.5;;;;18;4;4;;;2;10;5;2;37;0.5;;2;7;2;8;1;15;2;56;1;5;1;4;;15;7;12
Jul;2016;8;0.5;1;0.5;;;40;2;9;10;5;34;18;0.5;;;;16;7;9;;;3;9;7;3;38;0.5;;2;8;3;6;4;15;2;46;4;5;1;6;;17;9;10
Aug;2016;7;0.5;2;0.5;;;31;2;14;19;6;30;14;0.5;;;;22;6;5;;;2;8;3;3;31;0.5;;2;8;2;5;3;14;2;40;2;2;1;3;;15;9;12
Sep;2016;8;1;2;1;;;35;2;13;11;4;25;19;0.5;;;;15;6;6;;;2;7;6;1;40;1;;1;8;3;7;2;16;3;46;2;6;1;5;;16;5;13
Oct;2016;7;0.5;1;0.5;;;32;2;12;11;5;27;19;0.5;;;;18;6;6;1;;3;7;6;2;36;0.5;;3;6;3;7;3;14;2;42;2;4;2;4;;18;2;12
Nov;2016;6;0.5;1;0.5;;;39;2;11;13;4;26;17;0.5;;;;18;6;7;7;;3;9;6;2;32;0.5;;1;7;2;8;4;14;1;40;2;3;1;4;;14;3;13
Dec;2016;11;0.5;1;0.5;;;36;1;13;12;6;25;18;0.5;;;;19;7;8;7;;3;10;4;2;40;0;;2;8;2;8;4;20;3;43;2;5;3;4;;13;5;11
Jan;2017;11;0.5;2;0.5;;;41;1;9;11;5;22;15;0.5;;;;17;4;8;6;;2;7;4;2;49;1;;1;6;3;6;4;14;2;38;2;4;1;5;;16;6;13
Feb;2017;12;0.5;2;0.5;;;45;2;9;14;5;19;15;1;;;;16;6;6;8;;3;6;4;3;52;0;;1;9;2;9;4;13;2;33;2;4;1;4;;11;3;13
Mar;2017;10;0.5;1;0.5;;;51;1;8;8;5;19;19;0.5;;;;16;4;5;6;;3;6;4;2;45;0.5;;1;5;4;6;3;10;1;32;5;4;1;4;;13;3;14
Apr;2017;11;1;2;0.5;;;48;2;13;16;6;22;20;0;;;;16;5;8;8;;4;7;4;2;48;1;;1;8;3;8;3;14;3;37;5;6;1;5;;14;4;12
May;2017;12;0.5;2;0.5;;;45;1;10;10;4;20;27;0.5;;;;15;3;5;4;;2;7;4;2;61;0.5;;3;9;1;9;1;15;2;34;2;5;1;4;;12;4;10
Jun;2017;18;1;2;1;;;42;2;13;29;5;25;27;0.5;;;;17;7;7;10;;5;9;5;3;54;1;;3;11;3;9;3;18;4;37;2;7;1;4;;12;3;10
Jul;2017;14;0.5;2;0.5;;;41;3;14;19;6;25;25;0.5;;;;19;8;7;11;;3;11;5;4;50;1;;5;10;3;10;4;17;4;40;2;6;2;6;;14;5;9
Aug;2017;12;1;2;0.5;;;44;3;13;15;6;22;23;0.5;;;;16;5;9;11;;4;9;5;3;48;1;;3;8;3;12;4;15;4;35;2;6;2;5;;12;5;14
Sep;2017;12;1;2;1;;;46;2;12;16;8;18;20;1;;;;16;5;6;6;;2;7;5;1;40;0.5;;5;8;3;9;4;15;2;36;1;4;2;4;;11;3;14
